"$344,990+",4bd,3ba,"2,757 sqft","Central Park Square, Texas City, TX 77591",https://www.trulia.com/builder-community/Central-Park-Square-6529237427/new-home/Plan-The-Pearl-L452/9071736785
"$292,990+",4bd,2ba,"1,796 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Cali/4079709386
"$301,990+",4bd,2ba,"2,032 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Kingston/4079709665
"$309,900+",4bd,2ba,"2,091 sqft","Pearlbrook, Texas City, TX 77591",https://www.trulia.com/builder-community/Pearlbrook-6529261523/new-home/Plan-S-2082/9073521488
"$277,990+",3bd,2ba,"1,575 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Denton/4079709762
"$295,990+",4bd,2ba,"1,831 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Justin/9073022785
"$282,990+",4bd,2ba,"1,612 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Elgin/4080688431
"$267,990+",3bd,2ba,"1,415 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Bellvue/4079710684
"$322,990+",4bd,3ba,"2,170 sqft","Park Place Reserve, Texas City, TX 77591",https://www.trulia.com/builder-community/Park-Place-Reserve-6000276011/new-home/Plan-Midland/4079709264
"$297,990+",3bd,2ba,"1,575 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Denton/4089208144
"$302,990+",4bd,2ba,"1,692 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Glendale/4083443717
"$308,990+",4bd,2ba,"1,796 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Cali/4083444766
"$299,990+",4bd,2ba,"1,614 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Elgin/4083444758
"$354,990+",4bd,3ba,"2,482 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Ozark/4083444444
"$326,990+",4bd,3ba,"2,041 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Lakeway/4083444797
"$336,990+",4bd,3ba,"2,199 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Burnet/4083444947
"$340,990+",4bd,3ba,"2,170 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Midland/4083444930
"$308,990+",4bd,2ba,"1,748 sqft","Lago Mar, Texas City, TX 77591",https://www.trulia.com/builder-community/Lago-Mar-6000259559/new-home/Plan-Huntsville/4083444799
"$3,000,000",Studio,2ba,"3,040 sqft (on 89.56 acres)","8500 S Humble Camp Rd, Texas City, TX 77591",https://www.trulia.com/p/tx/texas-city/8500-s-humble-camp-rd-texas-city-tx-77591--2109921985
"$329,900",4bd,3ba,"2,200 sqft","2801 S Rose St, Texas City, TX 77591",https://www.trulia.com/p/tx/texas-city/2801-s-rose-st-texas-city-tx-77591--2539068336
